Temps;Vitesse du véhicule;Tension batterie de traction;Etat de charge de la batterie de traction;Demande de force aux roues lorsque la consigne du groupe motopropulseur est égal à zéro;Température bac de la batterie de traction;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-38-00;M-39-00;M-44-00;M-37-00;M-1B-00
sec;km/h;Volt;%;Nm;°C;A
426,210;47,6;379,50;82,0;-18724;19;12,85
426,257;47,6;379,50;82,0;-18724;19;14,35
426,304;47,8;379,50;82,0;-18724;19;14,35
426,351;47,8;379,50;82,0;-18724;19;14,35
426,397;47,8;379,50;82,0;-18724;19;14,35
426,443;47,8;379,50;82,0;-18721;19;14,35
426,490;47,8;379,50;82,0;-18721;19;14,35
426,537;47,8;379,50;82,0;-18721;19;15,85
426,583;47,8;379,50;82,0;-18721;19;15,85
426,629;47,8;380,00;82,0;-18721;19;15,85
426,674;47,8;380,00;82,0;-18721;19;15,85
426,722;47,8;380,00;82,0;-18721;19;15,85
426,770;47,8;380,00;82,0;-18721;19;15,85
426,817;47,8;380,00;82,0;-18721;19;17,35
426,864;47,9;380,00;82,0;-18721;19;17,35
426,912;47,9;380,50;82,0;-18721;19;17,35
426,957;47,9;380,50;82,0;-18721;19;17,35
427,004;47,9;380,50;82,0;-18720;19;17,35
427,051;47,9;380,50;82,0;-18720;19;17,35
427,097;47,9;380,50;82,0;-18720;19;18,35
427,144;47,9;380,50;82,0;-18720;19;18,35
427,192;47,9;379,50;82,0;-18720;19;18,35
427,239;47,9;379,50;82,0;-18720;19;18,35
427,285;47,9;379,50;82,0;-18721;19;18,35
427,332;47,9;379,50;82,0;-18721;19;18,35
427,378;47,9;379,50;82,0;-18721;19;19,60
427,426;47,8;379,50;82,0;-18721;19;19,60
427,474;47,8;380,00;82,0;-18721;19;19,60
427,521;47,8;380,00;82,0;-18721;19;19,60
427,568;47,8;380,00;82,0;-18722;19;19,60
427,614;47,8;380,00;82,0;-18722;19;19,60
427,662;47,8;380,00;82,0;-18722;19;18,35
427,708;47,7;380,00;82,0;-18722;19;18,35
427,755;47,7;380,50;82,0;-18722;19;18,35
427,802;47,7;380,50;82,0;-18722;19;18,35
427,849;47,7;380,50;82,0;-18723;19;18,35
427,895;47,7;380,50;82,0;-18723;19;18,35
427,943;47,7;380,50;82,0;-18723;19;18,85
427,988;47,7;380,50;82,0;-18723;19;18,85
428,050;47,7;380,50;82,0;-18723;19;18,85
428,098;47,7;380,50;82,0;-18723;19;18,85
428,146;47,7;380,50;82,0;-18724;19;18,85
428,194;47,7;380,50;82,0;-18724;19;18,85
428,241;47,7;380,50;82,0;-18724;19;18,10
428,288;47,6;380,50;82,0;-18724;19;18,10
428,335;47,6;380,50;82,0;-18724;19;18,10
428,382;47,6;380,50;82,0;-18724;19;18,10
428,429;47,6;380,50;82,0;-18727;19;18,10
428,475;47,6;380,50;82,0;-18727;19;18,10
428,521;47,6;380,50;82,0;-18727;19;17,35
428,569;47,4;380,50;82,0;-18727;19;17,35
428,614;47,4;381,00;82,0;-18727;19;17,35
428,661;47,4;381,00;82,0;-18727;19;17,35
428,706;47,4;381,00;82,0;-18727;19;17,35
428,753;47,4;381,00;82,0;-18727;19;17,35
428,801;47,4;381,00;82,0;-18727;19;12,10
428,849;47,5;381,00;82,0;-18727;19;12,10
428,896;47,5;380,50;82,0;-18727;19;12,10
428,943;47,5;380,50;82,0;-18727;19;12,10
428,990;47,5;380,50;82,0;-18726;19;12,10
429,037;47,5;380,50;82,0;-18726;19;12,10
429,083;47,5;380,50;82,0;-18726;19;14,60
429,130;47,6;380,50;82,0;-18726;19;14,60
429,177;47,6;380,50;82,0;-18726;19;14,60
429,225;47,6;380,50;82,0;-18726;19;14,60
429,271;47,6;380,50;82,0;-18726;19;14,60
429,317;47,6;380,50;82,0;-18726;19;14,60
429,362;47,6;380,50;82,0;-18726;19;15,60
429,410;47,7;380,50;82,0;-18726;19;15,60
429,458;47,7;380,50;82,0;-18726;19;15,60
429,506;47,7;380,50;82,0;-18726;19;15,60
429,552;47,7;380,50;82,0;-18723;19;15,60
429,600;47,7;380,50;82,0;-18723;19;15,60
429,648;47,7;380,50;82,0;-18723;19;16,35
429,695;47,7;380,50;82,0;-18723;19;16,35
429,741;47,7;381,00;82,0;-18723;19;16,35
429,788;47,7;381,00;82,0;-18723;19;16,35
429,835;47,7;381,00;82,0;-18722;19;16,35
429,882;47,7;381,00;82,0;-18722;19;16,35
429,928;47,7;381,00;82,0;-18722;19;17,85
429,975;47,9;381,00;82,0;-18722;19;17,85
430,022;47,9;380,50;82,0;-18722;19;17,85
430,066;47,9;380,50;82,0;-18722;19;17,85
430,114;47,9;380,50;82,0;-18720;19;17,85
430,161;47,9;380,50;82,0;-18720;19;17,85
430,208;47,9;380,50;82,0;-18720;19;20,35
430,255;47,9;380,50;82,0;-18720;19;20,35
430,302;47,9;380,00;82,0;-18720;19;20,35
430,348;47,9;380,00;82,0;-18720;19;20,35
430,395;47,9;380,00;82,0;-18719;19;20,35
430,443;47,9;380,00;82,0;-18719;19;20,35
430,489;47,9;380,00;82,0;-18719;19;20,10
430,552;47,8;380,00;82,0;-18719;19;20,10
430,599;47,8;381,00;82,0;-18719;19;20,10
430,645;47,8;381,00;82,0;-18719;19;20,10
430,690;47,8;381,00;82,0;-18718;19;20,10
430,737;47,8;381,00;82,0;-18718;19;20,10
430,786;47,8;381,00;82,0;-18718;19;20,35
430,832;47,9;381,00;82,0;-18718;19;20,35
430,880;47,9;381,00;82,0;-18718;19;20,35
430,927;47,9;381,00;82,0;-18718;19;20,35
430,976;47,9;381,00;82,0;-18719;19;20,35
431,021;47,9;381,00;82,0;-18719;19;20,35
431,069;47,9;381,00;82,0;-18719;19;22,35
431,117;47,9;381,00;82,0;-18719;19;22,35
431,163;47,9;380,00;82,0;-18719;19;22,35
431,210;47,9;380,00;82,0;-18719;19;22,35
431,258;47,9;380,00;82,0;-18718;19;22,35
431,304;47,9;380,00;82,0;-18718;19;22,35
431,350;47,9;380,00;82,0;-18718;19;21,10
431,394;47,9;380,00;82,0;-18718;19;21,10
431,442;47,9;380,50;82,0;-18718;19;21,10
431,489;47,9;380,50;82,0;-18718;19;21,10
431,535;47,9;380,50;82,0;-18719;19;21,10
431,582;47,9;380,50;82,0;-18719;19;21,10
431,629;47,9;380,50;82,0;-18719;19;20,85
431,675;47,8;380,50;82,0;-18719;19;20,85
431,723;47,8;380,50;82,0;-18719;19;20,85
431,769;47,8;380,50;82,0;-18719;19;20,85
431,816;47,8;380,50;82,0;-18720;19;20,85
431,863;47,8;380,50;82,0;-18720;19;20,85
431,910;47,8;380,50;82,0;-18720;19;20,10
431,957;47,8;380,50;82,0;-18720;19;20,10
432,004;47,8;381,00;82,0;-18720;19;20,10
432,050;47,8;381,00;82,0;-18720;19;20,10
432,098;47,8;381,00;82,0;-18721;19;20,10
432,145;47,8;381,00;82,0;-18721;19;20,10
432,192;47,8;381,00;82,0;-18721;19;19,10
432,237;47,8;381,00;82,0;-18721;19;19,10
432,285;47,8;380,50;82,0;-18721;19;19,10
432,332;47,8;380,50;82,0;-18721;19;19,10
432,380;47,8;380,50;82,0;-18722;19;19,10
432,425;47,8;380,50;82,0;-18722;19;19,10
432,474;47,8;380,50;82,0;-18722;19;18,60
432,521;47,7;380,50;82,0;-18722;19;18,60
432,565;47,7;380,50;82,0;-18722;19;18,60
432,611;47,7;380,50;82,0;-18722;19;18,60
432,658;47,7;380,50;82,0;-18723;19;18,60
432,706;47,7;380,50;82,0;-18723;19;18,60
432,754;47,7;380,50;82,0;-18723;19;17,85
432,802;47,8;380,50;82,0;-18723;19;17,85
432,849;47,8;381,00;82,0;-18723;19;17,85
432,897;47,8;381,00;82,0;-18723;19;17,85
432,946;47,8;381,00;82,0;-18722;19;17,85
432,994;47,8;381,00;82,0;-18722;19;17,85
433,043;47,8;381,00;82,0;-18722;19;18,35
433,090;47,7;381,00;82,0;-18722;19;18,35
433,136;47,7;381,00;82,0;-18722;19;18,35
433,183;47,7;381,00;82,0;-18722;19;18,35
433,231;47,7;381,00;82,0;-18722;19;18,35
433,277;47,7;381,00;82,0;-18722;19;18,35
433,325;47,7;381,00;82,0;-18722;19;18,35
433,361;47,8;381,00;82,0;-18722;19;18,35
433,410;47,8;381,00;82,0;-18722;19;18,35
433,458;47,8;381,00;82,0;-18722;19;18,35
433,489;47,8;381,00;82,0;-18721;19;18,35
433,539;47,8;381,00;82,0;-18721;19;18,35
433,587;47,8;381,00;82,0;-18721;19;19,35
433,635;47,8;381,00;82,0;-18721;19;19,35
433,681;47,8;380,50;82,0;-18721;19;19,35
433,730;47,8;380,50;82,0;-18721;19;19,35
433,775;47,8;380,50;82,0;-18720;19;19,35
433,824;47,8;380,50;82,0;-18720;19;19,35
433,869;47,8;380,50;82,0;-18720;19;20,10
433,917;47,8;380,50;82,0;-18720;19;20,10
433,963;47,8;381,00;82,0;-18720;19;20,10
434,003;47,8;381,00;82,0;-18720;19;20,10
434,051;47,8;381,00;82,0;-18720;19;20,10
434,098;47,8;381,00;82,0;-18720;19;20,10
434,146;47,8;381,00;82,0;-18720;19;20,35
434,194;47,9;381,00;82,0;-18720;19;20,35
434,242;47,9;381,00;82,0;-18720;19;20,35
434,290;47,9;381,00;82,0;-18720;19;20,35
434,337;47,9;381,00;82,0;-18718;19;20,35
434,383;47,9;381,00;82,0;-18718;19;20,35
434,431;47,9;381,00;82,0;-18718;19;20,85
434,478;47,9;381,00;82,0;-18718;19;20,85
434,523;47,9;381,50;82,0;-18718;19;20,85
434,570;47,9;381,50;82,0;-18718;19;20,85
434,616;47,9;381,50;82,0;-18718;19;20,85
434,662;47,9;381,50;82,0;-18718;19;20,85
434,706;47,9;381,50;82,0;-18718;19;21,60
434,754;47,9;381,50;82,0;-18718;19;21,60
434,802;47,9;381,00;82,0;-18718;19;21,60
434,848;47,9;381,00;82,0;-18718;19;21,60
434,894;47,9;381,00;82,0;-18718;19;21,60
434,941;47,9;381,00;82,0;-18718;19;21,60
434,988;47,9;381,00;82,0;-18718;19;21,35
435,035;48,0;381,00;82,0;-18718;19;21,35
435,083;48,0;380,50;82,0;-18718;19;21,35
435,129;48,0;380,50;82,0;-18718;19;21,35
435,175;48,0;380,50;82,0;-18717;19;21,35
435,222;48,0;380,50;82,0;-18717;19;21,35
435,269;48,0;380,50;82,0;-18717;19;22,10
435,317;48,0;380,50;82,0;-18717;19;22,10
435,361;48,0;381,00;82,0;-18717;19;22,10
435,410;48,0;381,00;82,0;-18717;19;22,10
435,458;48,0;381,00;82,0;-18718;19;22,10
435,503;48,0;381,00;82,0;-18718;19;22,10
435,551;48,0;381,00;82,0;-18718;19;22,35
435,597;47,9;381,00;82,0;-18718;19;22,35
435,643;47,9;381,00;82,0;-18718;19;22,35
435,690;47,9;381,00;82,0;-18718;19;22,35
435,737;47,9;381,00;82,0;-18720;19;22,35
435,794;47,9;381,00;82,0;-18720;19;22,35
435,842;47,9;381,00;82,0;-18720;19;20,85
435,890;47,7;381,00;82,0;-18720;19;20,85
435,938;47,7;380,50;82,0;-18720;19;20,85
435,986;47,7;380,50;82,0;-18720;19;20,85
436,033;47,7;380,50;82,0;-18724;19;20,85
436,082;47,7;380,50;82,0;-18724;19;20,85
436,130;47,7;380,50;82,0;-18724;19;17,85
436,178;47,7;380,50;82,0;-18724;19;17,85
436,226;47,7;380,50;82,0;-18724;19;17,85
436,274;47,7;380,50;82,0;-18724;19;17,85
436,322;47,7;380,50;82,0;-18723;19;17,85
436,370;47,7;380,50;82,0;-18723;19;17,85
436,418;47,7;380,50;82,0;-18723;19;17,10
436,465;47,7;380,50;82,0;-18723;19;17,10
436,515;47,7;380,50;82,0;-18723;19;17,10
436,563;47,7;380,50;82,0;-18723;19;17,10
436,608;47,7;380,50;82,0;-18723;19;17,10
436,655;47,7;380,50;82,0;-18723;19;17,10
436,690;47,7;380,50;82,0;-18723;19;15,85
436,738;47,6;380,50;82,0;-18723;19;15,85
436,786;47,6;380,50;82,0;-18723;19;15,85
436,833;47,6;380,50;82,0;-18723;19;15,85
436,881;47,6;380,50;82,0;-18723;19;15,85
436,930;47,6;380,50;82,0;-18723;19;15,85
436,978;47,6;380,50;82,0;-18723;19;16,60
437,026;47,7;380,50;82,0;-18723;19;16,60
437,074;47,7;380,00;82,0;-18723;19;16,60
437,121;47,7;380,00;82,0;-18723;19;16,60
437,169;47,7;380,00;82,0;-18723;19;16,60
437,214;47,7;380,00;82,0;-18723;19;16,60
437,261;47,7;380,00;82,0;-18723;19;18,10
437,309;47,8;380,00;82,0;-18723;19;18,10
437,356;47,8;380,50;82,0;-18723;19;18,10
437,410;47,8;380,50;82,0;-18723;19;18,10
437,458;47,8;380,50;82,0;-18722;19;18,10
437,506;47,8;380,50;82,0;-18722;19;18,10
437,554;47,8;380,50;82,0;-18722;19;18,85
437,602;47,7;380,50;82,0;-18722;19;18,85
437,650;47,7;381,00;82,0;-18722;19;18,85
437,698;47,7;381,00;82,0;-18722;19;18,85
437,745;47,7;381,00;82,0;-18723;19;18,85
437,793;47,7;381,00;82,0;-18723;19;18,85
437,840;47,7;381,00;82,0;-18723;19;18,10
437,904;47,7;381,00;82,0;-18723;19;18,10
437,952;47,7;381,00;82,0;-18723;19;18,10
437,998;47,7;381,00;82,0;-18723;19;18,10
438,050;47,7;381,00;82,0;-18723;19;18,10
438,098;47,7;381,00;82,0;-18723;19;18,10
438,146;47,7;381,00;82,0;-18723;19;18,10
438,179;47,7;381,00;82,0;-18723;19;18,10
438,226;47,7;381,00;82,0;-18723;19;18,10
438,274;47,7;381,00;82,0;-18723;19;18,10
438,322;47,7;381,00;82,0;-18722;19;18,10
438,370;47,7;381,00;82,0;-18722;19;18,10
438,418;47,7;381,00;82,0;-18722;19;18,10
438,466;47,7;381,00;82,0;-18722;19;18,10
438,498;47,7;381,00;82,0;-18722;19;18,10
438,534;47,7;381,00;82,0;-18722;19;18,10
438,582;47,7;381,00;82,0;-18722;19;18,10
438,630;47,7;381,00;82,0;-18722;19;18,10
438,674;47,7;381,00;82,0;-18722;19;17,85
438,723;47,8;381,00;82,0;-18722;19;17,85
438,770;47,8;381,00;82,0;-18722;19;17,85
438,816;47,8;381,00;82,0;-18722;19;17,85
438,863;47,8;381,00;82,0;-18720;19;17,85
438,909;47,8;381,00;82,0;-18720;19;17,85
438,956;47,8;381,00;82,0;-18720;19;19,85
439,009;47,7;381,00;82,0;-18720;19;19,85
439,057;47,7;381,00;82,0;-18720;19;19,85
439,122;47,7;381,00;82,0;-18720;19;19,85
439,170;47,7;381,00;82,0;-18720;19;19,85
439,221;47,7;381,00;82,0;-18720;19;19,85
439,268;47,7;381,00;82,0;-18720;19;18,10
439,316;47,9;381,00;82,0;-18720;19;18,10
439,362;47,9;381,50;82,0;-18720;19;18,10
439,410;47,9;381,50;82,0;-18720;19;18,10
439,457;47,9;381,50;82,0;-18717;19;18,10
439,505;47,9;381,50;82,0;-18717;19;18,10
439,551;47,9;381,50;82,0;-18717;19;21,60
439,598;48,0;381,50;82,0;-18717;19;21,60
439,645;48,0;381,50;82,0;-18717;19;21,60
439,693;48,0;381,50;82,0;-18717;19;21,60
439,740;48,0;381,50;82,0;-18716;19;21,60
439,787;48,0;381,50;82,0;-18716;19;21,60
439,833;48,0;381,50;82,0;-18716;19;22,35
439,880;48,0;381,50;82,0;-18716;19;22,35
439,927;48,0;381,00;82,0;-18716;19;22,35
439,974;48,0;381,00;82,0;-18716;19;22,35
440,021;48,0;381,00;82,0;-18718;19;22,35
440,066;48,0;381,00;82,0;-18718;19;22,35
440,113;48,0;381,00;82,0;-18718;19;23,60
440,162;47,8;381,00;82,0;-18718;19;23,60
440,209;47,8;381,00;82,0;-18718;19;23,60
440,257;47,8;381,00;82,0;-18718;19;23,60
440,302;47,8;381,00;82,0;-18721;19;23,60
440,349;47,8;381,00;82,0;-18721;19;23,60
440,396;47,8;381,00;82,0;-18721;19;20,35
440,443;47,8;381,00;82,0;-18721;19;20,35
440,489;47,8;381,00;82,0;-18721;19;20,35
440,536;47,8;381,00;82,0;-18721;19;20,35
440,583;47,8;381,00;82,0;-18721;19;20,35
440,630;47,8;381,00;82,0;-18721;19;20,35
440,676;47,8;381,00;82,0;-18721;19;19,60
440,722;47,9;381,00;82,0;-18721;19;19,60
440,770;47,9;381,00;82,0;-18721;19;19,60
440,817;47,9;381,00;82,0;-18721;19;19,60
440,862;47,9;381,00;82,0;-18722;19;19,60
440,909;47,9;381,00;82,0;-18722;19;19,60
440,956;47,9;381,00;82,0;-18722;19;20,85
441,003;47,7;381,00;82,0;-18722;19;20,85
441,049;47,7;380,50;82,0;-18722;19;20,85
441,122;47,7;380,50;82,0;-18722;19;20,85
441,170;47,7;380,50;82,0;-18723;19;20,85
441,218;47,7;380,50;82,0;-18723;19;20,85
441,266;47,7;380,50;82,0;-18723;19;17,35
441,314;47,8;380,50;82,0;-18723;19;17,35
441,362;47,8;380,50;82,0;-18723;19;17,35
441,410;47,8;380,50;82,1;-18723;19;17,35
441,458;47,8;380,50;82,1;-18722;19;17,35
441,506;47,8;380,50;82,1;-18722;19;17,35
441,554;47,8;380,50;82,1;-18722;19;18,10
441,602;47,8;380,50;82,1;-18722;19;18,10
441,650;47,8;381,00;82,1;-18722;19;18,10
441,698;47,8;381,00;82,1;-18722;19;18,10
441,746;47,8;381,00;82,1;-18721;19;18,10
441,794;47,8;381,00;82,1;-18721;19;18,10
441,842;47,8;381,00;82,1;-18721;19;19,35
441,890;47,9;381,00;82,1;-18721;19;19,35
441,940;47,9;381,00;82,1;-18721;19;19,35
441,987;47,9;381,00;82,1;-18721;19;19,35
442,034;47,9;381,00;82,1;-18720;19;19,35
442,082;47,9;381,00;82,1;-18720;19;19,35
442,130;47,9;381,00;82,1;-18720;19;20,10
442,178;47,9;381,00;82,1;-18720;19;20,10
442,227;47,9;381,00;82,1;-18720;19;20,10
442,274;47,9;381,00;82,1;-18720;19;20,10
442,322;47,9;381,00;82,1;-18720;19;20,10
442,370;47,9;381,00;82,1;-18720;19;20,10
442,418;47,9;381,00;82,1;-18720;19;20,60
442,466;48,0;381,00;82,1;-18720;19;20,60
442,514;48,0;381,50;82,1;-18720;19;20,60
442,562;48,0;381,50;82,1;-18720;19;20,60
442,610;48,0;381,50;82,1;-18719;19;20,60
442,657;48,0;381,50;82,1;-18719;19;20,60
442,706;48,0;381,50;82,1;-18719;19;21,35
442,754;47,8;381,50;82,1;-18719;19;21,35
442,802;47,8;381,00;82,1;-18719;19;21,35
442,850;47,8;381,00;82,1;-18719;19;21,35
442,897;47,8;381,00;82,1;-18720;19;21,35
442,946;47,8;381,00;82,1;-18720;19;21,35
442,994;47,8;381,00;82,1;-18720;19;19,60
443,042;47,9;381,00;82,1;-18720;19;19,60
443,090;47,9;381,00;82,1;-18720;19;19,60
443,137;47,9;381,00;82,1;-18720;19;19,60
443,186;47,9;381,00;82,1;-18719;19;19,60
443,234;47,9;381,00;82,1;-18719;19;19,60
443,280;47,9;381,00;82,1;-18719;19;20,60
443,327;47,8;381,00;82,1;-18719;19;20,60
443,377;47,8;381,50;82,1;-18719;19;20,60
443,425;47,8;381,50;82,1;-18719;19;20,60
443,474;47,8;381,50;82,1;-18720;19;20,60
443,521;47,8;381,50;82,1;-18720;19;20,60
443,570;47,8;381,50;82,1;-18720;19;20,10
443,618;47,7;381,50;82,1;-18720;19;20,10
443,666;47,7;381,00;82,1;-18720;19;20,10
443,714;47,7;381,00;82,1;-18720;19;20,10
443,762;47,7;381,00;82,1;-18721;19;20,10
443,810;47,7;381,00;82,1;-18721;19;20,10
443,857;47,7;381,00;82,1;-18721;19;19,60
443,904;47,9;381,00;82,1;-18721;19;19,60
443,950;47,9;381,50;82,1;-18721;19;19,60
443,997;47,9;381,50;82,1;-18721;19;19,60
444,034;47,9;381,50;82,1;-18720;19;19,60
444,082;47,9;381,50;82,1;-18720;19;19,60
444,130;47,9;381,50;82,1;-18720;19;20,10
444,177;47,8;381,50;82,1;-18720;19;20,10
444,226;47,8;382,00;82,1;-18720;19;20,10
444,274;47,8;382,00;82,1;-18720;19;20,10
444,322;47,8;382,00;82,1;-18720;19;20,10
444,370;47,8;382,00;82,1;-18720;19;20,10
444,418;47,8;382,00;82,1;-18720;19;19,85
444,465;47,8;382,00;82,1;-18720;19;19,85
444,513;47,8;381,00;82,1;-18720;19;19,85
444,560;47,8;381,00;82,1;-18720;19;19,85
444,607;47,8;381,00;82,1;-18720;19;19,85
444,654;47,8;381,00;82,1;-18720;19;19,85
444,702;47,8;381,00;82,1;-18720;19;19,85
444,738;47,8;381,00;82,1;-18720;19;19,85
444,786;47,8;381,50;82,1;-18720;19;19,85
444,833;47,8;381,50;82,1;-18720;19;19,85
444,882;47,8;381,50;82,1;-18720;19;19,85
444,929;47,8;381,50;82,1;-18720;19;19,85
444,978;47,8;381,50;82,1;-18720;19;19,85
445,026;47,8;381,50;82,1;-18720;19;19,85
445,073;47,8;381,50;82,1;-18720;19;19,85
445,119;47,8;381,50;82,1;-18720;19;19,85
445,166;47,8;381,50;82,1;-18721;19;19,85
445,212;47,8;381,50;82,1;-18721;19;19,85
445,259;47,8;381,50;82,1;-18721;19;19,60
445,306;47,8;381,50;82,1;-18721;19;19,60
445,353;47,8;382,00;82,1;-18721;19;19,60
445,394;47,8;382,00;82,1;-18721;19;19,60
445,442;47,8;382,00;82,1;-18721;19;19,60
445,490;47,8;382,00;82,1;-18721;19;19,60
445,538;47,8;382,00;82,1;-18721;19;19,85
445,586;47,8;382,00;82,1;-18721;19;19,85
445,618;47,8;381,50;82,1;-18721;19;19,85
445,666;47,8;381,50;82,1;-18721;19;19,85
445,712;47,8;381,50;82,1;-18720;19;19,85
445,759;47,8;381,50;82,1;-18720;19;19,85
445,805;47,8;381,50;82,1;-18720;19;20,35
445,853;47,9;381,50;82,1;-18720;19;20,35
445,899;47,9;381,50;82,1;-18720;19;20,35
445,947;47,9;381,50;82,1;-18720;19;20,35
445,980;47,9;381,50;82,1;-18721;19;20,35
446,024;47,9;381,50;82,1;-18721;19;20,35
446,067;47,9;381,50;82,1;-18721;19;20,35
446,098;47,8;381,50;82,1;-18721;19;20,35
446,146;47,8;381,50;82,1;-18721;19;20,35
446,194;47,8;381,50;82,1;-18721;19;20,35
446,241;47,8;381,50;82,1;-18721;19;20,35
446,290;47,8;381,50;82,1;-18721;19;20,35
446,338;47,8;381,50;82,1;-18721;19;20,10
446,385;47,8;381,50;82,1;-18721;19;20,10
446,432;47,8;381,50;82,1;-18721;19;20,10
446,480;47,8;381,50;82,1;-18721;19;20,10
446,527;47,8;381,50;82,1;-18721;19;20,10
446,574;47,8;381,50;82,1;-18721;19;20,10
446,621;47,8;381,50;82,1;-18721;19;20,10
446,667;47,8;381,50;82,1;-18721;19;20,10
446,722;47,8;381,00;82,1;-18721;19;20,10
446,770;47,8;381,00;82,1;-18721;19;20,10
446,818;47,8;381,00;82,1;-18721;19;20,10
446,866;47,8;381,00;82,1;-18721;19;20,10
446,914;47,8;381,00;82,1;-18721;19;19,85
446,962;47,7;381,00;82,1;-18721;19;19,85
447,010;47,7;381,00;82,1;-18721;19;19,85
447,057;47,7;381,00;82,1;-18721;19;19,85
447,106;47,7;381,00;82,1;-18722;19;19,85
447,153;47,7;381,00;82,1;-18722;19;19,85
447,199;47,7;381,00;82,1;-18722;19;18,85
447,246;47,7;381,00;82,1;-18722;19;18,85
447,292;47,7;380,50;82,1;-18722;19;18,85
447,346;47,7;380,50;82,1;-18722;19;18,85
447,394;47,7;380,50;82,1;-18724;19;18,85
447,442;47,7;380,50;82,1;-18724;19;18,85
447,490;47,7;380,50;82,1;-18724;19;17,60
447,538;47,7;380,50;82,1;-18724;19;17,60
447,586;47,7;381,00;82,1;-18724;19;17,60
447,634;47,7;381,00;82,1;-18724;19;17,60
447,682;47,7;381,00;82,1;-18723;19;17,60
447,729;47,7;381,00;82,1;-18723;19;17,60
447,776;47,7;381,00;82,1;-18723;19;17,10
447,823;47,6;381,00;82,1;-18723;19;17,10
447,870;47,6;381,50;82,1;-18723;19;17,10
447,916;47,6;381,50;82,1;-18723;19;17,10
447,962;47,6;381,50;82,1;-18724;19;17,10
448,009;47,6;381,50;82,1;-18724;19;17,10
448,050;47,6;381,50;82,1;-18724;19;15,35
448,098;47,6;381,50;82,1;-18724;19;15,35
448,146;47,6;381,50;82,1;-18724;19;15,35
448,178;47,6;381,50;82,1;-18724;19;15,35
448,226;47,6;381,50;82,1;-18724;19;15,35
448,274;47,6;381,50;82,1;-18724;19;15,35
448,322;47,6;381,50;82,1;-18724;19;16,60
448,368;47,6;381,50;82,1;-18724;19;16,60
448,415;47,6;381,50;82,1;-18724;19;16,60
448,461;47,6;381,50;82,1;-18724;19;16,60
448,508;47,6;381,50;82,1;-18725;19;16,60
448,555;47,6;381,50;82,1;-18725;19;16,60
448,602;47,6;381,50;82,1;-18725;19;16,35
448,649;47,6;381,50;82,1;-18725;19;16,35
448,690;47,6;381,50;82,1;-18725;19;16,35
448,738;47,6;381,50;82,1;-18725;19;16,35
448,786;47,6;381,50;82,1;-18725;19;16,35
448,833;47,6;381,50;82,1;-18725;19;16,35
448,883;47,6;381,50;82,1;-18725;19;15,35
448,930;47,5;381,50;82,1;-18725;19;15,35
448,978;47,5;381,50;82,1;-18725;19;15,35
449,025;47,5;381,50;82,1;-18725;19;15,35
449,071;47,5;381,50;82,1;-18726;19;15,35
449,118;47,5;381,50;82,1;-18726;19;15,35
449,166;47,5;381,50;82,1;-18726;19;13,35
449,212;47,5;381,50;82,1;-18726;19;13,35
449,259;47,5;381,00;82,1;-18726;19;13,35
449,305;47,5;381,00;82,1;-18726;19;13,35
449,353;47,5;381,00;82,1;-18728;19;13,35
449,394;47,5;381,00;82,1;-18728;19;13,35
449,443;47,5;381,00;82,1;-18728;19;15,85
449,490;47,6;381,00;82,1;-18728;19;15,85
449,538;47,6;381,50;82,1;-18728;19;15,85
449,585;47,6;381,50;82,1;-18728;19;15,85
449,631;47,6;381,50;82,1;-18727;19;15,85
449,679;47,6;381,50;82,1;-18727;19;15,85
449,726;47,6;381,50;82,1;-18727;19;14,35
449,773;47,5;381,50;82,1;-18727;19;14,35
449,821;47,5;381,50;82,1;-18727;19;14,35
449,867;47,5;381,50;82,1;-18727;19;14,35
449,914;47,5;381,50;82,1;-18729;19;14,35
449,961;47,5;381,50;82,1;-18729;19;14,35
450,007;47,5;381,50;82,1;-18729;19;12,35
450,050;47,4;381,50;82,1;-18729;19;12,35
450,098;47,4;381,00;82,1;-18729;19;12,35
450,146;47,4;381,00;82,1;-18729;19;12,35
450,194;47,4;381,00;82,1;-18729;19;12,35
450,241;47,4;381,00;82,1;-18729;19;12,35
450,290;47,4;381,00;82,1;-18729;19;12,35
450,337;47,4;381,00;82,1;-18729;19;12,35
450,384;47,4;381,50;82,1;-18729;19;12,35
450,431;47,4;381,50;82,1;-18729;19;12,35
450,478;47,4;381,50;82,1;-18730;19;12,35
450,524;47,4;381,50;82,1;-18730;19;12,35
450,572;47,4;381,50;82,1;-18730;19;12,10
450,618;47,3;381,50;82,1;-18730;19;12,10
450,665;47,3;381,00;82,1;-18730;19;12,10
450,706;47,3;381,00;82,1;-18730;19;12,10
450,754;47,3;381,00;82,1;-18731;19;12,10
450,802;47,3;381,00;82,1;-18731;19;12,10
450,850;47,3;381,00;82,1;-18731;19;11,60
450,897;47,4;381,00;82,1;-18731;19;11,60
450,945;47,4;380,50;82,1;-18731;19;11,60
450,992;47,4;380,50;82,1;-18731;19;11,60
451,038;47,4;380,50;82,1;-18730;19;11,60
451,085;47,4;380,50;82,1;-18730;19;11,60
451,131;47,4;380,50;82,1;-18730;19;11,35
451,178;47,4;380,50;82,1;-18730;19;11,35
