Temps;Vitesse du véhicule;Courant batterie de traction mesuré par LBC
Temps;M-02-00;M-1B-00
sec;km/h;A
216,309;35,7;11,10
216,363;35,7;9,60
216,409;35,8;9,60
216,470;35,8;7,85
216,518;35,8;7,85
216,563;35,8;8,10
216,623;35,7;8,10
216,663;35,7;9,35
216,720;35,6;9,35
216,763;35,6;10,60
216,820;35,7;10,60
216,863;35,7;10,35
216,910;35,7;10,35
216,963;35,7;10,35
217,014;35,7;10,35
217,064;35,7;10,35
217,110;35,7;10,35
217,164;35,7;11,10
217,211;35,7;11,10
217,264;35,7;11,10
217,311;35,6;11,10
217,348;35,6;11,60
217,390;35,6;11,60
217,439;35,6;11,60
217,495;35,6;11,60
217,540;35,6;12,10
217,590;35,6;12,10
217,638;35,6;12,35
217,697;35,5;12,35
217,739;35,5;12,60
217,798;35,5;12,60
217,845;35,5;12,85
217,896;35,5;12,85
217,945;35,5;12,85
217,996;35,4;12,85
218,038;35,4;13,35
218,096;35,4;13,35
218,143;35,4;13,35
218,198;35,3;13,35
218,245;35,3;13,60
218,289;35,2;13,60
218,338;35,2;12,60
218,397;35,2;12,60
218,438;35,2;11,10
218,497;35,1;11,10
218,538;35,1;9,60
218,589;35,1;9,60
218,637;35,1;8,10
218,688;35,1;8,10
218,737;35,1;5,35
218,787;35,1;5,35
218,834;35,1;3,35
218,897;35,1;3,35
218,945;35,1;2,35
218,988;35,1;2,35
219,036;35,1;2,35
219,096;35,1;2,35
219,138;35,1;1,85
219,188;35,1;1,85
219,236;35,1;2,10
219,288;35,1;2,10
219,337;35,1;1,85
219,397;35,2;1,85
219,466;35,2;1,85
219,521;35,1;1,85
219,566;35,1;1,35
219,620;35,2;1,35
219,667;35,2;1,10
219,719;35,2;1,10
219,767;35,2;0,85
219,814;35,3;0,85
219,852;35,3;0,60
219,900;35,2;0,60
219,947;35,2;1,35
219,999;35,2;1,35
220,036;35,2;1,10
220,100;35,2;1,10
220,137;35,2;1,10
220,187;35,3;1,10
220,234;35,3;1,10
220,270;35,2;1,10
220,319;35,2;1,35
220,368;35,3;1,35
220,420;35,3;1,10
220,468;35,2;1,10
220,515;35,2;1,35
220,552;35,3;1,35
220,602;35,3;1,35
220,668;35,3;1,35
220,717;35,3;1,10
220,779;35,4;1,10
220,820;35,4;1,10
220,869;35,3;1,10
220,919;35,3;0,60
220,970;35,3;0,60
221,016;35,3;-0,15
221,069;35,3;-0,15
221,119;35,3;-0,90
221,169;35,4;-0,90
221,220;35,4;-1,40
221,269;35,3;-1,40
221,327;35,3;-2,15
221,369;35,3;-2,15
221,417;35,3;-2,90
221,469;35,3;-2,90
221,516;35,3;-3,65
221,569;35,4;-3,65
221,617;35,4;-4,40
221,670;35,4;-4,40
221,719;35,4;-3,65
221,769;35,4;-3,65
221,820;35,4;-3,40
221,870;35,4;-3,40
221,919;35,4;-4,40
221,971;35,4;-4,40
222,018;35,4;-4,90
222,071;35,4;-4,90
222,120;35,4;-4,90
222,187;35,4;-4,90
222,236;35,4;-5,65
222,286;35,5;-5,65
222,335;35,5;-6,65
222,387;35,5;-6,65
222,434;35,5;-6,90
222,488;35,5;-6,90
222,535;35,5;-7,40
222,587;35,6;-7,40
222,635;35,6;-7,15
222,688;35,6;-7,15
222,735;35,6;-7,65
222,788;35,6;-7,65
222,835;35,6;-7,40
222,888;35,7;-7,40
222,935;35,7;-7,65
222,989;35,8;-7,65
223,037;35,8;-7,65
223,084;35,8;-7,65
223,132;35,8;-7,65
223,173;35,9;-7,65
223,221;35,9;-7,65
223,257;35,9;-7,65
223,305;35,9;-7,65
223,336;35,9;-7,65
223,389;35,9;-7,65
223,434;35,9;-7,65
223,488;35,9;-7,90
223,551;36,0;-7,90
223,601;36,0;-7,65
223,650;36,0;-7,65
223,704;36,0;-7,65
223,750;36,1;-7,65
223,800;36,1;-7,90
223,850;36,1;-7,90
223,904;36,1;-7,90
223,952;36,1;-7,90
224,000;36,1;-7,65
224,048;36,1;-7,65
224,099;36,1;-7,65
224,147;36,2;-7,65
224,206;36,2;-8,15
224,250;36,3;-8,15
224,305;36,3;-10,15
224,350;36,3;-10,15
224,406;36,3;-9,15
224,450;36,3;-9,15
224,500;36,3;-9,15
224,550;36,3;-9,15
224,606;36,3;-8,90
224,650;36,4;-8,90
224,706;36,4;-8,90
224,750;36,4;-8,90
224,806;36,4;-9,15
224,849;36,5;-9,15
224,898;36,5;-10,40
224,948;36,4;-10,40
225,005;36,4;-7,90
225,052;36,4;-7,90
225,106;36,4;-3,15
225,155;36,6;-3,15
225,206;36,6;-3,15
225,249;37,0;-3,15
225,299;37,0;-4,65
225,346;36,9;-4,65
225,407;36,9;-13,40
225,449;36,6;-13,40
225,500;36,6;-9,90
225,549;36,2;-9,90
225,599;36,2;-3,15
225,649;36,3;-3,15
225,706;36,3;-2,65
225,749;36,3;-2,65
225,806;36,3;-4,40
225,849;36,4;-4,40
225,906;36,4;-9,15
225,949;36,4;-9,15
226,007;36,4;-9,90
226,055;36,5;-9,90
226,099;36,5;-9,90
226,148;36,5;-9,90
226,207;36,5;-8,90
226,259;36,6;-8,90
226,299;36,6;-4,90
226,346;36,8;-4,90
226,407;36,8;-5,65
226,448;37,1;-5,65
226,498;37,1;-10,65
226,546;37,3;-10,65
226,607;37,3;-13,65
226,648;37,0;-13,65
226,698;37,0;-9,90
226,748;37,0;-9,90
226,808;37,0;-5,40
226,850;37,1;-5,40
226,907;37,1;-6,65
226,954;37,2;-6,65
226,998;37,2;-9,40
227,046;37,1;-9,40
227,109;37,1;-9,40
227,148;37,2;-9,40
227,208;37,2;-8,65
227,247;37,2;-8,65
227,298;37,2;-7,15
227,345;37,4;-7,15
227,399;37,4;-5,90
227,447;37,4;-5,90
227,508;37,4;-4,40
227,547;37,6;-4,40
227,603;37,6;-3,40
227,650;37,5;-3,40
227,708;37,5;-3,15
227,747;37,6;-3,15
227,809;37,6;-2,65
227,847;37,5;-2,65
227,897;37,5;-2,65
227,947;37,5;-2,65
227,997;37,5;-2,40
228,043;37,5;-2,40
228,078;37,5;-2,40
228,129;37,6;-2,40
228,178;37,6;-2,40
228,225;37,7;-2,40
228,281;37,7;-1,90
228,328;37,6;-1,90
228,378;37,6;-2,15
228,426;37,8;-2,15
228,479;37,8;-1,90
228,530;37,8;-1,90
228,580;37,8;-2,15
228,630;37,8;-2,15
228,679;37,8;-1,65
228,729;37,8;-1,65
228,779;37,8;-1,65
228,828;37,9;-1,65
228,880;37,9;-0,65
228,930;37,8;-0,65
228,980;37,8;-0,65
229,030;37,9;-0,65
229,080;37,9;-0,40
229,126;37,9;-0,40
229,180;37,9;-0,90
229,229;37,9;-0,90
229,287;37,9;-1,40
229,326;37,9;-1,40
229,380;37,9;-1,65
229,429;38,0;-1,65
229,481;38,0;-2,40
229,529;38,0;-2,40
229,581;38,0;-2,90
229,629;37,9;-2,90
229,682;37,9;-5,90
229,730;38,0;-5,90
229,782;38,0;-5,65
229,829;38,1;-5,65
229,882;38,1;-7,90
229,929;38,2;-7,90
229,982;38,2;-9,90
230,028;38,2;-9,90
230,082;38,2;-11,90
230,146;38,3;-11,90
230,198;38,3;-13,40
230,245;38,4;-13,40
230,288;38,4;-14,40
230,328;38,5;-14,40
230,383;38,5;-14,90
230,430;38,6;-14,90
230,483;38,6;-15,65
230,532;38,6;-15,65
230,600;38,6;-16,15
230,645;38,8;-16,15
230,700;38,8;-16,40
230,747;38,9;-16,40
230,799;38,9;-16,90
230,846;39,1;-16,90
230,900;39,1;-17,90
230,947;39,1;-17,90
231,001;39,1;-16,40
231,048;39,1;-16,40
231,095;39,1;-15,15
231,142;39,3;-15,15
231,185;39,3;-14,40
231,227;39,5;-14,40
231,285;39,5;-15,40
231,328;39,5;-15,40
231,369;39,5;-15,90
231,411;39,5;-15,90
231,458;39,5;-15,65
231,518;39,8;-15,65
231,561;39,8;-16,90
231,617;39,8;-16,90
231,665;39,8;-17,15
231,727;39,8;-17,15
231,786;39,8;-16,65
231,828;39,7;-16,65
231,888;39,7;-13,40
231,935;39,9;-13,40
231,987;39,9;-15,15
232,027;40,0;-15,15
232,086;40,0;-15,15
232,133;39,9;-15,15
232,187;39,9;-13,65
232,227;39,9;-13,65
232,287;39,9;-12,15
232,334;40,0;-12,15
232,387;40,0;-12,65
232,434;40,2;-12,65
232,488;40,2;-13,90
232,535;40,2;-13,90
232,588;40,2;-12,65
232,626;40,3;-12,65
232,687;40,3;-13,15
232,726;40,4;-13,15
232,788;40,4;-11,40
232,843;40,5;-11,40
232,888;40,5;-12,65
232,942;40,5;-12,65
232,988;40,5;-10,90
233,028;40,7;-10,90
233,089;40,7;-8,15
233,142;41,0;-8,15
233,189;41,0;-14,90
233,237;41,2;-14,90
233,289;41,2;-18,15
233,336;41,0;-18,15
233,390;41,0;-15,90
233,437;40,6;-15,90
233,490;40,6;-7,40
233,537;40,7;-7,40
233,590;40,7;-6,65
233,642;40,9;-6,65
233,692;40,9;-10,90
233,742;40,9;-10,90
233,790;40,9;-12,90
233,841;40,9;-12,90
233,891;40,9;-13,40
233,939;41,0;-13,40
233,992;41,0;-12,40
234,043;41,0;-12,40
234,092;41,0;-12,15
234,142;41,0;-12,15
234,192;41,0;-12,40
234,240;41,0;-12,40
234,292;41,0;-11,15
234,342;41,1;-11,15
234,391;41,1;-11,15
234,441;41,1;-11,15
234,492;41,1;-11,40
234,542;41,1;-11,40
234,591;41,1;-12,65
234,642;41,1;-12,65
234,691;41,1;-11,65
234,741;41,1;-11,65
234,791;41,1;-10,15
234,841;41,1;-10,15
234,892;41,1;-10,15
234,941;41,1;-10,15
234,992;41,1;-10,65
235,039;41,2;-10,65
235,092;41,2;-11,15
235,139;41,2;-11,15
235,192;41,2;-10,40
235,241;41,2;-10,40
235,292;41,2;-10,15
235,340;41,2;-10,15
235,392;41,2;-9,90
235,441;41,2;-9,90
235,493;41,2;-9,90
235,541;41,2;-9,90
235,593;41,2;-9,90
235,641;41,3;-9,90
235,693;41,3;-10,15
235,741;41,2;-10,15
235,777;41,2;-10,90
235,824;41,3;-10,90
235,871;41,3;-11,15
235,926;41,2;-11,15
235,974;41,2;-11,40
236,025;41,2;-11,40
236,073;41,2;-11,40
236,124;41,2;-11,40
236,156;41,2;-11,40
236,209;41,3;-11,40
236,257;41,3;-12,40
236,309;41,4;-12,40
236,356;41,4;-12,40
236,409;41,3;-12,40
236,464;41,3;-12,65
236,526;41,4;-12,65
236,574;41,4;-13,40
236,625;41,4;-13,40
236,673;41,4;-13,90
236,725;41,4;-13,90
236,773;41,4;-14,15
236,825;41,4;-14,15
236,873;41,4;-14,15
236,916;41,4;-14,15
236,963;41,4;-14,40
237,026;41,5;-14,40
237,073;41,5;-15,90
237,123;41,4;-15,90
237,194;41,4;-14,40
237,241;41,5;-14,40
237,294;41,5;-13,65
237,339;41,6;-13,65
237,394;41,6;-15,15
237,442;41,7;-15,15
237,495;41,7;-16,15
237,543;41,7;-16,15
237,595;41,7;-18,15
237,641;41,7;-18,15
237,695;41,7;-19,65
237,744;41,7;-19,65
237,794;41,7;-20,90
237,842;41,7;-20,90
237,879;41,7;-21,65
237,922;41,8;-21,65
237,970;41,8;-21,90
238,027;41,9;-21,90
238,072;41,9;-21,65
238,122;42,0;-21,65
238,171;42,0;-21,90
238,227;42,1;-21,90
238,272;42,1;-21,65
238,327;42,1;-21,65
238,372;42,1;-21,40
238,428;42,2;-21,40
238,497;42,2;-21,40
238,544;42,3;-21,40
238,596;42,3;-21,40
238,638;42,3;-21,40
238,697;42,3;-20,65
238,738;42,2;-20,65
238,797;42,2;-20,15
238,838;42,3;-20,15
238,897;42,3;-20,90
238,945;42,3;-20,90
238,998;42,3;-17,40
239,038;42,4;-17,40
239,098;42,4;-18,40
239,138;42,5;-18,40
239,198;42,5;-18,40
239,255;42,5;-18,40
239,298;42,5;-16,15
239,346;42,5;-16,15
239,398;42,5;-15,90
239,438;42,4;-15,90
239,499;42,4;-15,40
239,537;42,4;-15,40
239,600;42,4;-14,40
239,637;42,4;-14,40
239,699;42,4;-14,15
239,751;42,4;-14,15
239,799;42,4;-13,65
239,839;42,5;-13,65
239,900;42,5;-13,65
239,948;42,5;-13,65
240,000;42,5;-13,15
240,047;42,5;-13,15
240,100;42,5;-13,15
240,147;42,5;-13,15
240,200;42,5;-13,15
240,237;42,4;-13,15
240,285;42,4;-13,15
240,336;42,4;-13,15
240,383;42,4;-12,90
240,436;42,3;-12,90
240,486;42,3;-13,15
240,534;42,3;-13,15
240,586;42,3;-12,90
240,636;42,2;-12,90
240,687;42,2;-13,15
240,736;42,2;-13,15
240,785;42,2;-12,90
240,835;42,1;-12,90
240,886;42,1;-13,15
240,936;42,0;-13,15
240,986;42,0;-13,90
241,034;42,0;-13,90
241,085;42,0;-15,15
241,136;42,1;-15,15
241,184;42,1;-16,15
241,229;42,1;-16,15
241,269;42,1;-17,65
241,320;42,1;-17,65
241,368;42,1;-17,40
241,420;42,1;-17,40
241,469;42,1;-17,90
241,520;42,1;-17,90
241,569;42,1;-17,15
241,620;42,1;-17,15
241,669;42,1;-18,15
241,719;42,2;-18,15
241,768;42,2;-21,40
241,819;42,1;-21,40
241,868;42,1;-22,65
241,930;42,0;-22,65
241,978;42,0;-21,15
242,037;42,0;-21,15
242,085;42,0;-22,15
242,136;42,0;-22,15
242,185;42,0;-24,15
242,236;42,1;-24,15
242,285;42,1;-24,65
242,336;42,1;-24,65
242,385;42,1;-24,90
242,435;42,1;-24,90
242,489;42,1;-24,90
242,535;42,1;-24,90
242,590;42,1;-25,15
242,637;42,2;-25,15
242,686;42,2;-25,90
242,735;42,3;-25,90
242,782;42,3;-27,65
242,837;42,3;-27,65
242,884;42,3;-28,65
242,935;42,3;-28,65
242,982;42,3;-29,90
243,035;42,4;-29,90
243,082;42,4;-30,40
243,137;42,5;-30,40
243,185;42,5;-30,90
243,237;42,5;-30,90
243,284;42,5;-31,40
243,334;42,6;-31,40
243,384;42,6;-31,15
243,434;42,6;-31,15
243,483;42,6;-31,65
243,540;42,7;-31,65
243,586;42,7;-31,40
243,638;42,8;-31,40
243,684;42,8;-31,65
243,737;42,7;-31,65
243,784;42,7;-31,65
243,834;42,8;-31,65
243,882;42,8;-32,40
243,949;42,9;-32,40
244,007;42,9;-33,90
244,051;43,0;-33,90
244,108;43,0;-35,65
244,150;43,0;-35,65
244,208;43,0;-36,15
244,255;43,1;-36,15
244,308;43,1;-34,65
244,350;43,2;-34,65
244,408;43,2;-36,40
244,450;43,4;-36,40
244,509;43,4;-36,65
244,566;43,4;-36,65
244,609;43,4;-37,15
244,656;43,5;-37,15
244,709;43,5;-37,15
244,758;43,6;-37,15
244,810;43,6;-37,40
244,850;43,7;-37,40
244,910;43,7;-37,40
244,949;43,8;-37,40
245,010;43,8;-37,40
245,049;43,8;-37,40
245,110;43,8;-37,65
245,158;44,0;-37,65
245,211;44,0;-37,65
245,259;44,1;-37,65
245,322;44,1;-39,15
245,366;44,1;-39,15
245,412;44,1;-36,90
245,461;44,2;-36,90
245,512;44,2;-37,65
245,549;44,3;-37,65
245,596;44,3;-37,40
245,650;44,3;-37,40
245,714;44,3;-37,40
245,749;44,5;-37,40
245,796;44,5;-37,40
245,849;44,5;-37,40
245,895;44,5;-35,15
245,948;44,6;-35,15
245,996;44,6;-33,65
246,049;44,6;-33,65
246,096;44,6;-32,40
246,144;44,6;-32,40
246,176;44,6;-31,90
246,229;44,6;-31,90
246,281;44,6;-30,90
246,329;44,6;-30,90
246,377;44,6;-30,40
246,415;44,7;-30,40
246,462;44,7;-29,40
246,514;44,8;-29,40
246,560;44,8;-29,65
246,598;44,8;-29,65
246,651;44,8;-28,15
246,714;44,8;-28,15
246,760;44,8;-26,15
246,815;44,8;-26,15
246,855;44,8;-25,15
246,898;44,9;-25,15
246,957;44,9;-25,40
246,998;44,9;-25,40
247,049;44,9;-25,15
247,098;44,8;-25,15
247,147;44,8;-25,15
247,195;44,8;-25,15
247,249;44,8;-25,15
247,298;44,8;-25,15
247,347;44,8;-24,90
247,397;44,8;-24,90
247,436;44,8;-24,65
247,481;44,8;-24,65
247,515;44,8;-24,65
247,564;44,8;-24,65
247,615;44,8;-24,90
247,664;44,7;-24,90
247,715;44,7;-24,65
247,771;44,7;-24,65
247,816;44,7;-24,90
247,862;44,7;-24,90
247,913;44,7;-24,65
247,968;44,6;-24,65
248,010;44,6;-24,90
248,062;44,6;-24,90
248,096;44,6;-24,90
248,147;44,5;-24,90
248,197;44,5;-24,90
248,249;44,6;-24,90
248,297;44,6;-25,15
248,348;44,5;-25,15
248,396;44,5;-24,15
248,447;44,5;-24,15
248,497;44,5;-23,90
248,547;44,5;-23,90
248,597;44,5;-24,65
248,648;44,4;-24,65
248,695;44,4;-24,15
248,746;44,3;-24,15
248,796;44,3;-23,90
248,846;44,4;-23,90
248,896;44,4;-24,40
248,948;44,3;-24,40
248,996;44,3;-24,90
249,047;44,3;-24,90
249,094;44,3;-24,65
249,148;44,1;-24,65
249,196;44,1;-23,40
249,246;44,1;-23,40
249,295;44,1;-22,65
249,346;44,1;-22,65
249,389;44,1;-24,65
249,449;44,1;-24,65
249,496;44,1;-24,15
249,546;44,0;-24,15
249,594;44,0;-21,65
249,649;43,9;-21,65
249,697;43,9;-18,90
249,749;43,7;-18,90
249,796;43,7;-15,90
249,846;43,8;-15,90
249,896;43,8;-15,15
249,949;43,7;-15,15
249,996;43,7;-15,90
250,049;43,6;-15,90
250,096;43,6;-15,15
250,150;43,4;-15,15
250,195;43,4;-12,40
250,249;43,3;-12,40
250,296;43,3;-11,90
250,346;43,1;-11,90
250,395;43,1;-11,40
250,446;43,1;-11,40
250,492;43,1;-12,65
250,545;42,9;-12,65
250,595;42,9;-11,90
250,655;42,8;-11,90
250,718;42,8;-11,65
250,768;42,6;-11,65
250,818;42,6;-11,40
250,865;42,3;-11,40
250,918;42,3;-11,40
250,965;42,2;-11,40
251,019;42,2;-11,40
251,062;42,0;-11,40
251,120;42,0;-11,15
251,161;41,9;-11,15
251,219;41,9;-11,15
251,267;41,8;-11,15
251,320;41,8;-11,40
251,368;41,6;-11,40
251,420;41,6;-11,90
251,461;41,5;-11,90
251,520;41,5;-14,40
251,561;41,3;-14,40
251,620;41,3;-16,40
251,661;41,1;-16,40
251,721;41,1;-19,65
251,768;41,1;-19,65
251,821;41,1;-22,40
251,861;40,9;-22,40
251,921;40,9;-24,15
251,980;40,9;-24,15
252,027;40,9;-26,15
252,077;40,7;-26,15
252,121;40,7;-27,15
252,164;40,6;-27,15
252,221;40,6;-27,65
252,275;40,5;-27,65
252,321;40,5;-27,90
252,360;40,4;-27,90
252,421;40,4;-28,40
252,469;40,3;-28,40
252,521;40,3;-28,90
252,569;40,3;-28,90
252,606;40,3;-29,90
252,662;40,3;-29,90
252,722;40,3;-31,90
252,760;40,1;-31,90
252,823;40,1;-30,40
252,870;40,0;-30,40
252,906;40,0;-30,40
252,959;40,0;-30,40
253,023;40,0;-30,65
253,070;39,9;-30,65
253,123;39,9;-30,15
253,175;39,9;-30,15
253,223;39,9;-30,65
253,276;39,8;-30,65
253,323;39,8;-30,65
253,376;39,7;-30,65
253,423;39,7;-30,40
253,471;39,4;-30,40
253,507;39,4;-30,40
253,564;39,3;-30,40
253,608;39,3;-30,40
253,656;39,2;-30,40
253,708;39,2;-30,15
253,757;39,1;-30,15
253,804;39,1;-29,90
253,858;39,0;-29,90
253,906;39,0;-29,40
253,958;38,8;-29,40
254,008;38,8;-29,40
254,055;38,8;-29,40
254,109;38,8;-28,40
254,157;38,7;-28,40
254,204;38,7;-28,90
254,257;38,7;-28,90
254,308;38,7;-30,15
254,356;38,5;-30,15
254,407;38,5;-28,90
254,457;38,4;-28,90
254,508;38,4;-27,90
254,558;38,3;-27,90
254,605;38,3;-27,40
254,657;38,2;-27,40
254,708;38,2;-25,90
254,759;38,0;-25,90
254,805;38,0;-24,40
254,859;37,9;-24,40
254,926;37,9;-22,90
254,975;37,8;-22,90
255,026;37,8;-21,65
255,075;37,5;-21,65
255,126;37,5;-21,15
255,174;37,5;-21,15
255,226;37,5;-20,15
255,275;37,2;-20,15
255,308;37,2;-20,15
255,359;37,1;-20,15
255,405;37,1;-19,65
255,458;37,0;-19,65
255,508;37,0;-19,65
255,559;36,9;-19,65
255,608;36,9;-20,65
255,658;36,7;-20,65
255,708;36,7;-23,15
255,756;36,6;-23,15
255,804;36,6;-25,90
255,858;36,5;-25,90
255,907;36,5;-28,40
255,956;36,4;-28,40
256,004;36,4;-30,40
256,058;36,3;-30,40
256,108;36,3;-32,15
256,157;36,3;-32,15
256,207;36,3;-34,40
256,253;36,2;-34,40
256,300;36,2;-35,65
256,358;36,3;-35,65
256,407;36,3;-37,40
256,458;36,2;-37,40
256,507;36,2;-38,15
256,559;36,2;-38,15
256,607;36,2;-39,40
256,657;36,2;-39,40
256,705;36,2;-39,90
256,759;36,2;-39,90
256,807;36,2;-40,40
256,859;36,3;-40,40
256,906;36,3;-40,40
256,958;36,2;-40,40
257,000;36,2;-41,15
257,060;36,3;-41,15
257,108;36,3;-41,15
257,159;36,3;-41,15
257,207;36,3;-41,65
257,256;36,3;-41,65
257,305;36,3;-41,40
257,360;36,3;-41,40
257,407;36,3;-41,90
257,471;36,4;-41,90
257,528;36,4;-41,90
257,589;36,4;-41,90
257,639;36,4;-41,90
257,689;36,5;-41,90
257,729;36,5;-42,15
257,775;36,5;-42,15
257,829;36,5;-41,90
257,872;36,6;-41,90
257,906;36,6;-42,15
257,960;36,5;-42,15
258,006;36,5;-42,90
258,061;36,6;-42,90
258,106;36,6;-43,90
258,155;36,7;-43,90
258,203;36,7;-44,90
258,271;36,8;-44,90
258,329;36,8;-45,65
258,372;36,8;-45,65
258,429;36,8;-46,15
258,472;37,0;-46,15
258,505;37,0;-46,40
258,561;37,0;-46,40
258,607;37,0;-46,65
258,646;37,1;-46,65
258,689;37,1;-46,90
258,730;37,1;-46,90
258,772;37,1;-46,90
258,830;37,2;-46,90
258,877;37,2;-46,90
258,930;37,3;-46,90
258,973;37,3;-46,65
259,031;37,4;-46,65
259,072;37,4;-46,65
259,131;37,5;-46,65
259,178;37,5;-46,40
259,215;37,5;-46,40
259,255;37,5;-46,90
259,305;37,7;-46,90
259,371;37,7;-46,65
259,431;37,8;-46,65
259,479;37,8;-47,15
259,515;37,9;-47,15
259,564;37,9;-46,65
259,610;37,9;-46,65
259,671;37,9;-47,40
259,731;38,1;-47,40
259,771;38,1;-46,40
259,831;38,1;-46,40
259,871;38,1;-45,15
259,932;38,3;-45,15
259,971;38,3;-43,65
260,032;38,3;-43,65
260,078;38,3;-43,40
260,116;38,5;-43,40
260,170;38,5;-42,40
260,232;38,5;-42,40
260,280;38,5;-42,65
260,316;38,6;-42,65
260,375;38,6;-41,65
260,417;38,7;-41,65
260,463;38,7;-40,65
260,510;38,7;-40,65
260,570;38,7;-38,90
260,617;38,8;-38,90
260,670;38,8;-37,65
260,717;38,9;-37,65
260,769;38,9;-36,40
260,816;38,9;-36,40
260,869;38,9;-35,15
260,917;38,9;-35,15
260,966;38,9;-34,40
261,012;39,0;-34,40
261,069;39,0;-33,40
261,116;39,1;-33,40
261,165;39,1;-33,65
261,218;39,1;-33,65
261,268;39,1;-33,65
261,314;39,2;-33,65
261,366;39,2;-34,40
261,418;39,2;-34,40
261,468;39,2;-35,15
261,519;39,3;-35,15
261,566;39,3;-35,90
261,618;39,4;-35,90
261,666;39,4;-36,65
261,708;39,5;-36,65
261,767;39,5;-36,90
261,815;39,5;-36,90
261,869;39,5;-36,15
261,919;39,6;-36,15
261,967;39,6;-34,65
262,019;39,7;-34,65
262,067;39,7;-33,65
262,118;39,8;-33,65
262,167;39,8;-32,90
262,215;39,8;-32,90
262,268;39,8;-30,90
262,318;39,9;-30,90
262,369;39,9;-29,15
262,417;39,9;-29,15
262,468;39,9;-27,90
262,515;39,9;-27,90
262,567;39,9;-26,65
262,619;40,0;-26,65
262,668;40,0;-25,15
262,719;39,9;-25,15
262,769;39,9;-24,15
262,818;39,9;-24,15
262,868;39,9;-22,90
262,915;40,0;-22,90
262,968;40,0;-19,65
263,018;40,0;-19,65
263,062;40,0;-16,65
263,109;39,9;-16,65
263,167;39,9;-13,90
263,214;39,9;-13,90
263,270;39,9;-12,40
263,319;39,8;-12,40
263,368;39,8;-11,40
263,418;39,8;-11,40
263,468;39,8;-10,90
263,515;39,7;-10,90
263,562;39,7;-10,40
263,609;39,6;-10,40
263,668;39,6;-10,15
263,718;39,5;-10,15
263,772;39,5;-9,65
263,817;39,5;-9,65
263,868;39,5;-9,15
263,917;39,4;-9,15
263,968;39,4;-8,90
264,018;39,3;-8,90
264,067;39,3;-8,65
264,117;39,1;-8,65
264,167;39,1;-7,65
264,214;39,1;-7,65
264,268;39,1;-10,65
264,315;39,0;-10,65
264,369;39,0;-13,15
264,422;39,0;-13,15
264,467;39,0;-17,40
264,522;39,0;-17,40
264,566;39,0;-19,65
264,616;38,9;-19,65
264,667;38,9;-21,65
264,717;38,9;-21,65
264,755;38,9;-23,40
264,802;38,8;-23,40
264,854;38,8;-24,90
264,900;38,9;-24,90
264,939;38,9;-25,65
264,986;38,8;-25,65
265,040;38,8;-25,15
265,087;39,0;-25,15
265,140;39,0;-28,15
265,183;38,9;-28,15
265,240;38,9;-26,90
265,283;38,9;-26,90
265,340;38,9;-27,90
265,383;38,9;-27,90
265,416;38,9;-26,90
265,466;39,0;-26,90
265,513;39,0;-27,65
265,573;39,0;-27,65
265,619;39,0;-26,65
265,666;38,9;-26,65
265,713;38,9;-26,40
265,773;39,0;-26,40
265,815;39,0;-25,90
265,872;38,8;-25,90
265,919;38,8;-24,90
265,965;38,7;-24,90
266,013;38,7;-23,90
266,073;38,6;-23,90
266,115;38,6;-20,65
266,173;38,6;-20,65
266,220;38,6;-20,65
266,275;38,7;-20,65
266,315;38,7;-19,15
266,372;38,8;-19,15
266,415;38,8;-17,90
266,465;38,7;-17,90
266,523;38,7;-15,65
266,573;38,8;-15,65
266,615;38,8;-15,65
266,665;39,0;-15,65
266,715;39,0;-15,15
266,766;39,0;-15,15
266,816;39,0;-15,65
266,881;39,0;-15,65
266,942;39,0;-12,65
266,997;39,1;-12,65
267,042;39,1;-11,90
267,099;39,2;-11,90
267,142;39,2;-12,40
267,190;39,2;-12,40
267,226;39,2;-12,65
267,281;39,2;-12,65
267,343;39,2;-11,65
267,396;39,3;-11,65
267,458;39,3;-10,90
267,498;39,4;-10,90
267,548;39,4;-7,90
267,595;39,6;-7,90
267,643;39,6;-9,15
267,691;39,8;-9,15
267,744;39,8;-9,65
267,797;40,1;-9,65
267,844;40,1;-13,65
267,898;40,2;-13,65
267,944;40,2;-12,90
267,991;40,1;-12,90
268,044;40,1;-7,40
268,097;40,2;-7,40
268,145;40,2;-4,40
268,176;40,3;-4,40
268,223;40,3;-4,65
268,276;40,5;-4,65
268,344;40,5;-6,65
268,393;40,6;-6,65
268,445;40,6;-8,90
268,493;40,7;-8,90
268,547;40,7;-9,40
268,597;40,7;-9,40
268,647;40,7;-7,65
268,697;40,6;-7,65
268,747;40,6;-4,40
268,795;40,7;-4,40
268,846;40,7;-5,15
268,897;40,7;-5,15
268,947;40,7;-5,65
268,996;40,8;-5,65
269,047;40,8;-7,40
269,096;40,8;-7,40
269,146;40,8;-7,90
269,196;40,9;-7,90
269,246;40,9;-7,65
269,296;40,9;-7,65
269,346;40,9;-6,90
269,396;40,8;-6,90
269,447;40,8;-6,65
269,494;40,8;-6,65
269,547;40,8;-6,40
269,595;40,8;-6,40
269,647;40,8;-4,40
269,696;40,9;-4,40
269,747;40,9;-5,90
269,795;40,9;-5,90
269,847;40,9;-7,15
269,896;40,9;-7,15
269,947;40,9;-4,40
269,996;41,0;-4,40
